TITLE="fun3d_case_title"
VARIABLES="Iteration" "R_1" "R_2" "R_3" "R_4" "R_5" "C_L" "C_D" "C_M_x" "C_M_y" "C_M_z" "Wall Time" "C_x" "C_y" "C_z" "C_Lp" "C_Dp" "C_Lv" "C_Dv" "C_M_xp" "C_M_yp" "C_M_zp" "C_M_xv" "C_M_yv" "C_M_zv" "C_xp" "C_yp" "C_zp" "C_xv" "C_yv" "C_zv"
ZONE  I=1800 F=POINT
32  0.1396881924E-03  0.1315822918E-03  0.4047627746E-04  0.3934741418E-04  0.3481789781E-03  0.2345883981E-03  0.2878247653E+01  0.4616216980E-06 -0.2831885905E-02 -0.1504318657E-03  0.1824700000E+01  0.2878247653E+01  0.2713689872E-03  0.2345883981E-03  0.2345883981E-03  0.2878247653E+01  0.0000000000E+00  0.0000000000E+00  0.4616216980E-06 -0.2831885905E-02 -0.1504318657E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.2878247653E+01  0.2713689872E-03  0.2345883981E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
33  0.1379659298E-03  0.1332404615E-03  0.4146478697E-04  0.4031463265E-04  0.3450576745E-03  0.2283318499E-03  0.2949933727E+01  0.4764985989E-06 -0.2823997011E-02 -0.1690714584E-03  0.1857500000E+01  0.2949933727E+01  0.2608382918E-03  0.2283318499E-03  0.2283318499E-03  0.2949933727E+01  0.0000000000E+00  0.0000000000E+00  0.4764985989E-06 -0.2823997011E-02 -0.1690714584E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.2949933727E+01  0.2608382918E-03  0.2283318499E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
34  0.1364105338E-03  0.1347649897E-03  0.4240675604E-04  0.4123749676E-04  0.3422887276E-03  0.2207730317E-03  0.3018356287E+01  0.4907772631E-06 -0.2806590350E-02 -0.1886013596E-03  0.1888500000E+01  0.3018356287E+01  0.2487848556E-03  0.2207730317E-03  0.2207730317E-03  0.3018356287E+01  0.0000000000E+00  0.0000000000E+00  0.4907772631E-06 -0.2806590350E-02 -0.1886013596E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.3018356287E+01  0.2487848556E-03  0.2207730317E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
35  0.1350223686E-03  0.1361557438E-03  0.4330110485E-04  0.4211500350E-04  0.3398584440E-03  0.2118845636E-03  0.3083381872E+01  0.5043950305E-06 -0.2779538939E-02 -0.2089300864E-03  0.1919500000E+01  0.3083381872E+01  0.2352996127E-03  0.2118845636E-03  0.2118845636E-03  0.3083381872E+01  0.0000000000E+00  0.0000000000E+00  0.5043950305E-06 -0.2779538939E-02 -0.2089300864E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.3083381872E+01  0.2352996127E-03  0.2118845636E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
36  0.1337997172E-03  0.1374132900E-03  0.4414703126E-04  0.4294641410E-04  0.3377501434E-03  0.2016742793E-03  0.3144889128E+01  0.5173170598E-06 -0.2742792032E-02 -0.2299851688E-03  0.1950500000E+01  0.3144889128E+01  0.2204654966E-03  0.2016742793E-03  0.2016742793E-03  0.3144889128E+01  0.0000000000E+00  0.0000000000E+00  0.5173170598E-06 -0.2742792032E-02 -0.2299851688E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.3144889128E+01  0.2204654966E-03  0.2016742793E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
37  0.1327388170E-03  0.1385389024E-03  0.4494402376E-04  0.4373126334E-04  0.3359445647E-03  0.1901703951E-03  0.3202769562E+01  0.5295037376E-06 -0.2696353723E-02 -0.2516952403E-03  0.1981500000E+01  0.3202769562E+01  0.2043646182E-03  0.1901703951E-03  0.1901703951E-03  0.3202769562E+01  0.0000000000E+00  0.0000000000E+00  0.5295037376E-06 -0.2696353723E-02 -0.2516952403E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.3202769562E+01  0.2043646182E-03  0.1901703951E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
38  0.1318339800E-03  0.1395345604E-03  0.4569187248E-04  0.4446937617E-04  0.3344204019E-03  0.1774891875E-03  0.3256927965E+01  0.5409043208E-06 -0.2640317778E-02 -0.2739300310E-03  0.2011500000E+01  0.3256927965E+01  0.1870871095E-03  0.1774891875E-03  0.1774891875E-03  0.3256927965E+01  0.0000000000E+00  0.0000000000E+00  0.5409043208E-06 -0.2640317778E-02 -0.2739300310E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.3256927965E+01  0.1870871095E-03  0.1774891875E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
39  0.1310776309E-03  0.1404028932E-03  0.4639066979E-04  0.4516087053E-04  0.3331543304E-03  0.1636466155E-03  0.3307283393E+01  0.5514855173E-06 -0.2574738501E-02 -0.2965269844E-03  0.2046500000E+01  0.3307283393E+01  0.1688040316E-03  0.1636466155E-03  0.1636466155E-03  0.3307283393E+01  0.0000000000E+00  0.0000000000E+00  0.5514855173E-06 -0.2574738501E-02 -0.2965269844E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.3307283393E+01  0.1688040316E-03  0.1636466155E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
40  0.1304605482E-03  0.1411471834E-03  0.4704082517E-04  0.4580616467E-04  0.3321216572E-03  0.1487471396E-03  0.3353769716E+01  0.5612091133E-06 -0.2499767833E-02 -0.3193877665E-03  0.2077500000E+01  0.3353769716E+01  0.1495767559E-03  0.1487471396E-03  0.1487471396E-03  0.3353769716E+01  0.0000000000E+00  0.0000000000E+00  0.5612091133E-06 -0.2499767833E-02 -0.3193877665E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.3353769716E+01  0.1495767559E-03  0.1487471396E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
41  0.1299720618E-03  0.1417713340E-03  0.4764306859E-04  0.4640598179E-04  0.3312966624E-03  0.1329274603E-03  0.3396336012E+01  0.5700319763E-06 -0.2415633917E-02 -0.3423876442E-03  0.2106500000E+01  0.3396336012E+01  0.1294881569E-03  0.1329274603E-03  0.1329274603E-03  0.3396336012E+01  0.0000000000E+00  0.0000000000E+00  0.5700319763E-06 -0.2415633917E-02 -0.3423876442E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.3396336012E+01  0.1294881569E-03  0.1329274603E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
42  0.1296003061E-03  0.1422798432E-03  0.4819843521E-04  0.4696134445E-04  0.3306530234E-03  0.1163061096E-03  0.3434947045E+01  0.5779291101E-06 -0.2322637789E-02 -0.3653050584E-03  0.2134500000E+01  0.3434947045E+01  0.1087270966E-03  0.1163061096E-03  0.1163061096E-03  0.3434947045E+01  0.0000000000E+00  0.0000000000E+00  0.5779291101E-06 -0.2322637789E-02 -0.3653050584E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00  0.3434947045E+01  0.1087270966E-03  0.1163061096E-03  0.0000000000E+00  0.0000000000E+00  0.0000000000E+00
